year,jvndb_id,title,description,published_date,cvss_score,cvss_severity,cve_ids,affected_products,link
2025,JVNDB-2025-021481,マイクロソフトの Azure Application Gateway における権限を昇格される脆弱性,マイクロソフトの Azure Application Gateway には、権限を昇格される脆弱性が存在します。 ,2025-12-10 03:28:26+00:00,9.8,Critical,CVE-2025-64656,マイクロソフト:Azure Application Gateway,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021481.html
2025,JVNDB-2025-021482,NetInvent Open Source Initiative の Python 用 cryptidy における信頼できないデータのデシリアライゼーションに関する脆弱性,NetInvent Open Source Initiative の Python 用 cryptidy には、信頼できないデータのデシリアライゼーションに関する脆弱性が存在します。,2025-12-10 03:31:32+00:00,8.8,High,CVE-2025-63675,NetInvent Open Source Initiative:cryptidy,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021482.html
2025,JVNDB-2025-021483,Huawei の HarmonyOS における脆弱性,Huawei の HarmonyOS には、不特定の脆弱性が存在します。,2025-12-10 03:33:57+00:00,5.5,Medium,CVE-2025-66331,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021483.html
2025,JVNDB-2025-021484,Monospace Inc の Node.js 用 Directus におけるアクセス制御に関する脆弱性,Monospace Inc の Node.js 用 Directus には、アクセス制御に関する脆弱性、不正な認証に関する脆弱性が存在します。,2025-12-10 03:34:00+00:00,5.4,Medium,CVE-2025-64746,Monospace Inc:Directus,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021484.html
2025,JVNDB-2025-021485,oisf の suricata における NULL ポインタデリファレンスに関する脆弱性,oisf の suricata には、NULL ポインタデリファレンスに関する脆弱性が存在します。,2025-12-10 03:34:02+00:00,7.5,High,CVE-2025-64335,oisf:suricata,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021485.html
2025,JVNDB-2025-021486,OpenEXR における解放済みメモリの使用に関する脆弱性,OpenEXR には、解放済みメモリの使用に関する脆弱性が存在します。,2025-12-10 03:34:05+00:00,7.5,High,CVE-2025-64183,OpenEXR:OpenEXR,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021486.html
2025,JVNDB-2025-021487,PIGCLOUD の PIG AI における認可に関する脆弱性,PIGCLOUD の PIG AI には、認可に関する脆弱性が存在します。,2025-12-10 03:34:07+00:00,9.6,Critical,CVE-2025-63691,PIGCLOUD:PIG AI,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021487.html
2025,JVNDB-2025-021488,複数の dbbroadcast 製品における危険なタイプのファイルの無制限アップロードに関する脆弱性,MOZART NEXT 100 ファームウェア、MOZART NEXT 1000 ファームウェア、MOZART NEXT 2000 ファームウェア等複数の dbbroadcast 製品には、危険なタイプのファイルの無制限アップロードに関する脆弱性が存在します。,2025-12-10 03:34:10+00:00,9.8,Critical,CVE-2025-63228,dbbroadcast:MOZART DDS NEXT 100 ファームウェア; dbbroadcast:MOZART DDS NEXT 1000 ファームウェア; dbbroadcast:MOZART DDS NEXT 2000 ファームウェア; dbbroadcast:MOZART DDS NEXT 30 ファームウェア; dbbroadcast:MOZART DDS NEXT 300 ファームウェア; dbbroadcast:MOZART DDS NEXT 3000 ファームウェア; dbbroadcast:MOZART DDS NEXT 3500 ファームウェア; dbbroadcast:MOZART DDS NEXT 50 ファームウェア; dbbroadcast:MOZART DDS NEXT 500 ファームウェア; dbbroadcast:MOZART NEXT 100 ファームウェア; dbbroadcast:MOZART NEXT 1000 ファームウェア; dbbroadcast:MOZART NEXT 2000 ファームウェア; dbbroadcast:MOZART NEXT 30 ファームウェア; dbbroadcast:MOZART NEXT 300 ファームウェア; dbbroadcast:MOZART NEXT 3000 ファームウェア; dbbroadcast:MOZART NEXT 3500 ファームウェア; dbbroadcast:MOZART NEXT 50 ファームウェア; dbbroadcast:MOZART NEXT 500 ファームウェア; dbbroadcast:MOZART NEXT 6000 ファームウェア; dbbroadcast:MOZART NEXT 7000 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021488.html
2025,JVNDB-2025-021489,Liferay の Digital Experience Platform における不正な認証に関する脆弱性,Liferay の Digital Experience Platform には、不正な認証に関する脆弱性が存在します。,2025-12-10 03:34:12+00:00,5.4,Medium,CVE-2025-62259,Liferay:Digital Experience Platform,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021489.html
2025,JVNDB-2025-021490,複数の Entrust 製品におけるデータの信頼性についての不十分な検証に関する脆弱性,nShield 5c ファームウェア、nShield HSMi ファームウェア、nShield Connect XC Base ファームウェア等複数の Entrust 製品には、データの信頼性についての不十分な検証に関する脆弱性が存在します。,2025-12-10 03:34:15+00:00,3.9,Low,CVE-2025-59700,Entrust:nShield 5c ファームウェア; Entrust:nShield Connect XC Base ファームウェア; Entrust:nShield Connect XC High ファームウェア; Entrust:nShield Connect XC Mid ファームウェア; Entrust:nShield HSMi ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021490.html
2025,JVNDB-2025-021491,複数の Entrust 製品における不適切な物理的アクセス制御に関する脆弱性,nShield 5c ファームウェア、nShield HSMi ファームウェア、nShield Connect XC Base ファームウェア等複数の Entrust 製品には、不適切な物理的アクセス制御に関する脆弱性が存在します。,2025-12-10 03:34:17+00:00,3.2,Low,CVE-2025-59696,Entrust:nShield 5c ファームウェア; Entrust:nShield Connect XC Base ファームウェア; Entrust:nShield Connect XC High ファームウェア; Entrust:nShield Connect XC Mid ファームウェア; Entrust:nShield HSMi ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021491.html
2025,JVNDB-2025-021492,Socomec の DIRIS Digiware Webview M-70 ファームウェアにおける重要な機能に対する認証の欠如に関する脆弱性,Socomec の DIRIS Digiware Webview M-70 ファームウェアには、重要な機能に対する認証の欠如に関する脆弱性が存在します。,2025-12-10 03:34:20+00:00,7.5,High,CVE-2025-54848,Socomec:DIRIS Digiware Webview M-70 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021492.html
2025,JVNDB-2025-021493,Huawei の HarmonyOS におけるライフタイムを通してのリソース制御に関する脆弱性,Huawei の HarmonyOS には、ライフタイムを通してのリソース制御に関する脆弱性が存在します。,2025-12-10 03:34:22+00:00,3.3,Low,CVE-2025-54612,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021493.html
2025,JVNDB-2025-021494,複数の WSO2 製品における重要な機能に対する認証の欠如に関する脆弱性,WSO2 API Control Plane、WSO2 API Manager、WSO2 Identity Server 等複数の WSO2 製品には、重要な機能に対する認証の欠如に関する脆弱性が存在します。,2025-12-10 03:34:25+00:00,9.8,Critical,CVE-2025-9312,WSO2:Identity Server as Key Manager; WSO2:WSO2 API Control Plane; WSO2:WSO2 API Manager; WSO2:WSO2 Identity Server; WSO2:WSO2 Open Banking AM; WSO2:WSO2 Open Banking IAM; WSO2:WSO2 Open Banking KM; WSO2:WSO2 Traffic Manager; WSO2:WSO2 Universal Gateway,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021494.html
2025,JVNDB-2025-021495,BitDefender の macOS 用 Endpoint Security における認証の欠如に関する脆弱性,BitDefender の macOS 用 Endpoint Security には、認証の欠如に関する脆弱性が存在します。,2025-12-10 03:34:27+00:00,5.5,Medium,CVE-2025-5317,BitDefender:Endpoint Security,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021495.html
2025,JVNDB-2025-021496,H3BLOG の h3blog におけるクロスサイトスクリプティングの脆弱性,H3BLOG の h3blog には、クロスサイトスクリプティングの脆弱性、コードインジェクションの脆弱性が存在します。,2025-12-10 04:19:37+00:00,4.8,Medium,CVE-2025-13182,H3BLOG:h3blog,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021496.html
2025,JVNDB-2025-021497,複数の D-Link Corporation 製品における古典的バッファオーバーフローの脆弱性,DIR-825M firmware ファームウェア、DWR-M920 ファームウェア、DWR-M921 ファームウェア等複数の D-Link Corporation 製品には、古典的バッファオーバーフローの脆弱性が存在します。,2025-12-10 04:30:50+00:00,9.8,Critical,CVE-2025-13305,D-Link Corporation:DIR-825M ファームウェア; D-Link Corporation:DWR-M920 ファームウェア; D-Link Corporation:DWR-M921 ファームウェア; D-Link Corporation:DWR-M960 ファームウェア; D-Link Corporation:DWR-M961 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021497.html
2025,JVNDB-2025-021498,Lee Peuker の Movary におけるオープンリダイレクトの脆弱性,Lee Peuker の Movary には、オープンリダイレクトの脆弱性が存在します。,2025-12-10 04:34:39+00:00,6.1,Medium,CVE-2025-64115,Lee Peuker:Movary,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021498.html
2025,JVNDB-2025-021499,Salvatore Sanfilippo の Linenoise における Time-of-check Time-of-use (TOCTOU) 競合状態の脆弱性,Salvatore Sanfilippo の Linenoise には、Time-of-check Time-of-use (TOCTOU) 競合状態の脆弱性が存在します。,2025-12-10 04:38:16+00:00,5.8,Medium,CVE-2025-9810,Salvatore Sanfilippo:Linenoise,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021499.html
2025,JVNDB-2025-021500,Libretro の LIBRETRO-COMMON における境界外書き込みに関する脆弱性,Libretro の LIBRETRO-COMMON には、境界外書き込みに関する脆弱性が存在します。,2025-12-10 04:38:54+00:00,9.8,Critical,CVE-2025-9809,Libretro:LIBRETRO-COMMON,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021500.html
2025,JVNDB-2025-021501,Huawei の EnzoH-W5611T ファームウェアにおける OS コマンドインジェクションの脆弱性,Huawei の EnzoH-W5611T ファームウェアには、OS コマンドインジェクションの脆弱性が存在します。,2025-12-10 04:44:16+00:00,6.7,Medium,CVE-2024-58257,Huawei:EnzoH-W5611T ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021501.html
2025,JVNDB-2025-021502,H3BLOG の h3blog におけるクロスサイトスクリプティングの脆弱性,H3BLOG の h3blog には、クロスサイトスクリプティングの脆弱性、コードインジェクションの脆弱性が存在します。,2025-12-10 04:44:57+00:00,4.8,Medium,CVE-2025-13181,H3BLOG:h3blog,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021502.html
2025,JVNDB-2025-021503,ネットギアの WAX610Y ファームウェアおよび WAX610 ファームウェアにおけるログファイルからの情報漏えいに関する脆弱性,ネットギアの WAX610Y ファームウェアおよび WAX610 ファームウェアには、ログファイルからの情報漏えいに関する脆弱性が存在します。,2025-12-10 04:53:17+00:00,5.5,Medium,CVE-2025-12940,ネットギア:WAX610 ファームウェア; ネットギア:WAX610Y ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021503.html
2025,JVNDB-2025-021504,matthewdeaves の Willow CMS におけるクロスサイトスクリプティングの脆弱性,matthewdeaves の Willow CMS には、クロスサイトスクリプティングの脆弱性、コードインジェクションの脆弱性が存在します。,2025-12-10 04:53:20+00:00,4.8,Medium,CVE-2025-12330,matthewdeaves:Willow CMS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021504.html
2025,JVNDB-2025-021505,Bullet Physics development team の PyBullet における境界外書き込みに関する脆弱性,Bullet Physics development team の PyBullet には、境界外書き込みに関する脆弱性が存在します。,2025-12-10 05:05:12+00:00,9.8,Critical,CVE-2025-8854,Bullet Physics development team:PyBullet,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021505.html
2025,JVNDB-2025-021506,マイクロソフトの Azure Application Gateway における権限を昇格される脆弱性,マイクロソフトの Azure Application Gateway には、権限を昇格される脆弱性が存在します。 ,2025-12-10 05:30:03+00:00,9.8,Critical,CVE-2025-64657,マイクロソフト:Azure Application Gateway,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021506.html
2025,JVNDB-2025-021507,複数の Entrust 製品における不正なセキュリティトークンの生成に関する脆弱性,nShield 5c ファームウェア、nShield HSMi ファームウェア、nShield Connect XC Base ファームウェア等複数の Entrust 製品には、不正なセキュリティトークンの生成に関する脆弱性が存在します。,2025-12-10 05:41:37+00:00,6.8,Medium,CVE-2025-59698,Entrust:nShield 5c ファームウェア; Entrust:nShield Connect XC Base ファームウェア; Entrust:nShield Connect XC High ファームウェア; Entrust:nShield Connect XC Mid ファームウェア; Entrust:nShield HSMi ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021507.html
2025,JVNDB-2025-021508,複数の Entrust 製品における観測可能な不一致に関する脆弱性,nShield 5c ファームウェア、nShield HSMi ファームウェア、nShield Connect XC Base ファームウェア等複数の Entrust 製品には、観測可能な不一致に関する脆弱性、アクセス制御に関する脆弱性が存在します。,2025-12-10 05:42:41+00:00,7.2,High,CVE-2025-59702,Entrust:nShield 5c ファームウェア; Entrust:nShield Connect XC Base ファームウェア; Entrust:nShield Connect XC High ファームウェア; Entrust:nShield Connect XC Mid ファームウェア; Entrust:nShield HSMi ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021508.html
2025,JVNDB-2025-021509,Aleksandr Manekin の Laravel File Manager におけるクロスサイトスクリプティングの脆弱性,Aleksandr Manekin の Laravel File Manager には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-10 05:46:07+00:00,8.1,High,CVE-2025-63307,Aleksandr Manekin:Laravel File Manager,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021509.html
2025,JVNDB-2025-021510,PIGCLOUD の PIG AI におけるクラスまたはコードを選択する外部から制御された入力の使用に関する脆弱性,PIGCLOUD の PIG AI には、クラスまたはコードを選択する外部から制御された入力の使用に関する脆弱性が存在します。,2025-12-10 05:53:38+00:00,9.1,Critical,CVE-2025-63690,PIGCLOUD:PIG AI,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021510.html
